Episode_num Num_steps Reward Lap_count
324 21700 79.7989145707 1
325 21747 56.0347147071 1
326 21827 116.935137762 1
327 21900 104.90648377 1
328 21947 57.7075609047 1
329 21992 52.6231619966 1
330 22051 75.5123240061 1
331 22094 53.6246612518 1
332 22196 139.436696798 1
333 22233 43.4262778854 1
334 22267 36.9047884598 1
335 22342 118.597849813 1
336 22391 62.4004357812 1
337 22435 55.4810148437 1
338 22468 40.1934833197 1
339 22535 90.7536247178 1
340 22624 134.718992664 1
341 22695 111.660434192 1
342 22769 101.388884039 1
343 22849 112.017782143 1
344 22896 60.0343541095 1
345 22942 57.3349974795 1
346 23007 99.1632915923 1
347 23057 67.592172676 1
348 23104 56.6362891226 1
349 23153 60.0357370358 1
350 23196 49.9354008709 1
351 23241 55.2230930917 1
352 23313 105.43555666 1
353 23360 55.5969576776 1
354 23500 211.38704581 1
355 23595 136.808774544 1
356 23693 142.684669903 1
357 23808 170.571898461 1
358 23847 48.3665772996 1
359 23918 101.977134563 1
360 23962 55.2587591036 1
361 24009 62.8854419348 1
362 24082 97.9146127989 1
363 24143 88.7195533734 1
364 24257 168.922939661 1
365 24342 129.086373392 1
366 24415 113.092133754 1
367 24494 109.897263188 1
368 24550 71.462956067 1
369 24594 56.6655759067 1
370 24647 65.1420593985 1
371 24706 76.3472203458 1
372 24746 46.3045897275 1
373 24908 252.113873762 1
374 24956 57.635984283 1
375 25009 67.7150641654 1
376 25050 50.9335637854 1
377 25303 466.658300332 1
378 25450 223.462854402 1
379 25509 74.547193179 1
380 25563 67.8489075745 1
381 25662 134.178685179 1
382 25709 59.7272999204 1
383 25774 87.6813355423 1
384 25978 348.825100969 1
385 26139 231.478884032 1
386 26328 317.58582708 1
387 26402 101.285792618 1
388 26458 72.1622374005 1
389 26621 266.32696667 1
390 26826 348.696871704 1
391 26872 56.3305068375 1
392 27055 311.575028474 1
393 27217 253.802739161 1
394 27295 129.663309822 1
395 27356 79.3652979997 1
396 27582 376.233012384 1
397 27642 87.6108557317 1
398 27803 279.067632313 1
399 28012 352.429864211 1
400 28049 42.5503940299 1
401 28108 79.0034595587 1
402 28335 385.121565695 1
403 28372 40.8651970226 1
404 28421 62.1103346689 1
405 28502 123.323907647 1
406 28588 114.600957096 1
407 28703 162.301727225 1
408 28742 43.0895910582 1
409 29078 554.100802855 1
410 29143 83.6115510589 1
411 29199 72.5380805332 1
412 29266 88.8681842525 1
413 29366 133.977214041 1
414 29538 283.253257485 1
415 29639 137.497867595 1
416 29691 68.7018884332 1
417 29917 371.355253274 1
418 29958 49.0757625005 1
419 30001 55.4587523263 1
420 30081 107.215115561 1
421 30126 53.6235472483 1
422 30173 59.7873013575 1
423 30216 50.1327554572 1
424 30273 70.3491941631 1
425 30321 62.8796524228 1
426 30431 158.43553089 1
427 30529 133.22160888 1
428 30693 288.375407149 1
429 30785 133.355046619 1
430 31058 441.881473483 1
431 31122 82.8119517314 1
432 31164 48.8967449039 1
433 31207 56.5051208185 1
434 31273 92.1830051789 1
435 31320 60.409904012 1
436 31489 260.867205158 1
