Episode_num Num_steps Reward Lap_count
283 17649 46 1
284 17728 68 1
285 17767 28 1
286 17803 25 1
287 17843 29 1
288 17904 50 1
289 17965 50 1
290 18007 31 1
291 18086 68 1
292 18143 46 1
293 18210 56 1
294 18256 35 1
295 18302 35 1
296 18350 37 1
297 18393 32 1
298 18433 29 1
299 18485 41 1
300 18520 24 1
301 18585 54 1
302 18625 29 1
303 18664 28 1
304 18712 37 1
305 18780 57 1
306 18840 49 1
307 18893 42 1
308 18935 31 1
309 18984 38 1
310 19036 41 1
311 19089 42 1
312 19145 45 1
313 19199 43 1
314 19252 42 1
315 19305 42 1
316 19389 73 1
317 19449 49 1
318 19513 53 1
319 19574 50 1
320 19626 41 1
321 19668 31 1
322 19738 59 1
323 19804 55 1
324 19857 42 1
325 19913 45 1
326 19973 49 1
327 20001 17 1
328 20096 84 1
329 20178 71 1
330 20243 54 1
331 20318 64 1
332 20368 39 1
333 20433 54 1
334 20500 56 1
335 20541 30 1
336 20594 42 1
337 20637 32 1
338 20700 52 1
339 20752 41 1
340 20803 40 1
341 20841 27 1
342 20883 31 1
343 20990 96 1
344 21052 51 1
345 21111 48 1
346 21153 31 1
347 21231 67 1
348 21332 90 1
349 21383 40 1
350 21446 52 1
351 21509 52 1
352 21549 29 1
353 21636 76 1
354 21740 93 1
355 21780 29 1
356 21840 49 1
357 21895 44 1
358 22036 130 1
359 22093 46 1
360 22172 68 1
361 22212 29 1
362 22254 31 1
363 22313 48 1
364 22376 52 1
365 22420 33 1
366 22463 32 1
367 22507 33 1
368 22569 51 1
369 22629 49 1
370 22687 47 1
371 22728 30 1
372 22783 44 1
373 22902 108 1
374 22938 25 1
375 22977 28 1
376 23043 55 1
377 23126 72 1
378 23181 44 1
379 23221 29 1
380 23258 26 1
381 23349 80 1
382 23402 42 1
383 23455 42 1
384 23543 77 1
385 23581 27 1
386 23653 61 1
387 23707 43 1
388 23747 29 1
389 23794 36 1
390 23834 29 1
391 23888 43 1
392 23928 29 1
393 23997 58 1
394 24046 38 1
395 24085 28 1
396 24206 110 1
397 24281 64 1
398 24333 41 1
399 24456 112 1
400 24519 52 1
401 24591 61 1
402 24678 76 1
403 24715 26 1
404 24849 123 1
405 24933 73 1
406 24998 54 1
407 25034 25 1
408 25070 25 1
409 25144 63 1
410 25203 48 1
411 25241 27 1
412 25295 43 1
413 25358 52 1
414 25395 26 1
415 25431 25 1
416 25470 28 1
417 25510 29 1
418 25560 39 1
419 25654 83 1
420 25734 69 1
421 25782 37 1
422 25870 77 1
423 25936 55 1
424 25974 27 1
425 26025 40 1
426 26082 46 1
427 26138 45 1
428 26176 27 1
429 26232 45 1
430 26272 29 1
431 26363 80 1
432 26400 26 1
433 26448 37 1
434 26518 59 1
435 26563 34 1
436 26619 45 1
437 26655 25 1
438 26711 45 1
439 26787 65 1
440 26875 77 1
441 26965 79 1
442 27090 114 1
443 27165 64 1
444 27221 45 1
445 27269 37 1
446 27305 25 1
447 27431 115 1
448 27521 79 1
449 27561 29 1
450 27609 37 1
451 27662 42 1
452 27721 48 1
453 27782 50 1
454 27894 101 1
455 27947 42 1
456 27985 27 1
457 28065 69 1
458 28103 27 1
459 28159 45 1
460 28195 25 1
461 28233 27 1
462 28285 41 1
463 28335 39 1
464 28376 30 1
465 28425 38 1
466 28474 38 1
467 28543 58 1
468 28642 88 1
469 28697 44 1
470 28735 27 1
471 28784 38 1
472 28843 48 1
473 28897 43 1
474 28946 38 1
475 29011 54 1
476 29069 47 1
477 29113 33 1
478 29152 28 1
479 29210 47 1
480 29248 27 1
481 29284 25 1
482 29352 57 1
483 29508 145 1
484 29549 30 1
485 29614 54 1
486 29711 86 1
487 29802 80 1
488 29858 45 1
489 29973 104 1
490 30001 17 1
491 30060 48 1
492 30236 165 1
493 30280 33 1
494 30370 79 1
495 30417 36 1
496 30490 62 1
497 30533 32 1
498 30599 55 1
499 30648 38 1
500 30691 32 1
501 30753 51 1
502 30846 82 1
503 30887 30 1
504 30951 53 1
505 31014 52 1
506 31053 28 1
507 31177 113 1
508 31216 28 1
509 31256 29 1
510 31311 44 1
511 31458 136 1
512 31498 29 1
513 31577 68 1
514 31633 45 1
515 31733 89 1
516 31789 45 1
517 31830 30 1
518 31875 34 1
519 31940 54 1
520 31995 44 1
521 32046 40 1
522 32123 66 1
523 32174 40 1
524 32222 37 1
525 32350 117 1
526 32387 26 1
527 32424 26 1
528 32487 52 1
529 32525 27 1
530 32663 127 1
531 32728 54 1
532 32765 26 1
533 32814 38 1
534 32866 41 1
535 32923 46 1
536 32980 46 1
537 33035 44 1
538 33095 49 1
539 33133 27 1
540 33215 71 1
541 33254 28 1
542 33422 157 1
543 33472 39 1
544 33546 63 1
545 33630 73 1
546 33683 42 1
547 33771 77 1
548 33829 47 1
549 33881 41 1
550 33971 79 1
551 34026 44 1
552 34086 49 1
553 34133 36 1
554 34191 47 1
555 34246 44 1
556 34324 67 1
557 34398 63 1
558 34438 29 1
559 34475 26 1
560 34531 45 1
561 34625 83 1
562 34759 123 1
563 34826 56 1
564 34877 40 1
565 34950 62 1
566 35070 109 1
567 35110 29 1
568 35180 59 1
569 35285 94 1
570 35366 70 1
571 35404 27 1
572 35463 48 1
573 35526 52 1
574 35621 84 1
575 35678 46 1
576 35744 55 1
577 35789 34 1
578 35855 55 1
579 35905 39 1
580 35987 71 1
581 36079 81 1
582 36229 139 1
583 36300 60 1
584 36352 41 1
585 36393 30 1
586 36431 27 1
587 36487 45 1
588 36557 59 1
589 36657 89 1
590 36696 28 1
591 36766 59 1
592 36868 91 1
593 36964 85 1
594 37080 105 1
595 37123 32 1
596 37176 42 1
597 37258 71 1
598 37305 36 1
599 37384 68 1
600 37467 72 1
601 37568 90 1
602 37658 79 1
603 37712 43 1
604 37764 41 1
605 37920 145 1
606 38081 150 1
607 38240 148 1
608 38322 71 1
609 38469 136 1
610 38537 57 1
611 38657 109 1
612 38748 80 1
613 38802 43 1
614 38856 43 1
615 38913 46 1
616 39003 79 1
617 39074 60 1
618 39126 41 1
619 39180 43 1
620 39243 52 1
621 39319 65 1
622 39379 49 1
623 39457 67 1
624 39624 156 1
625 39686 51 1
626 39814 117 1
627 39869 44 1
628 40001 121 1
629 40199 187 1
630 40431 221 1
631 40485 43 1
632 40579 83 1
633 40631 41 1
634 40786 144 1
635 40843 46 1
636 40977 123 1
637 41022 34 1
638 41259 226 1
639 41312 42 1
640 41363 40 1
641 41417 43 1
642 41500 72 1
643 41561 50 1
644 41974 402 1
645 42067 82 1
646 42181 103 1
647 42277 85 1
648 42319 31 1
649 42512 182 1
650 42677 154 1
651 42780 92 1
652 42871 80 1
653 42937 55 1
654 43008 60 1
655 43097 78 1
656 43153 45 1
657 43202 38 1
658 43300 87 1
659 43340 29 1
660 43378 27 1
661 43429 40 1
662 43470 30 1
663 43541 60 1
664 43591 39 1
665 43634 32 1
666 43727 82 1
667 43779 41 1
668 43836 46 1
669 43875 28 1
670 43926 40 1
671 43978 41 1
672 44161 172 1
673 44265 93 1
674 44317 41 1
675 44368 40 1
676 44486 107 1
677 44531 34 1
678 44601 59 1
679 44679 67 1
680 44815 125 1
681 44877 51 1
682 44917 29 1
683 45003 75 1
684 45068 54 1
685 45119 40 1
686 45175 45 1
687 45258 72 1
688 45413 144 1
689 45681 257 1
690 45782 90 1
691 45833 40 1
692 45883 39 1
693 45939 45 1
694 46024 74 1
695 46151 116 1
696 46198 36 1
697 46267 58 1
698 46318 40 1
699 46369 40 1
700 46476 96 1
701 46528 41 1
702 46757 218 1
703 46811 43 1
704 46890 68 1
705 47037 136 1
706 47081 33 1
707 47159 67 1
708 47209 39 1
709 47261 41 1
710 47327 55 1
711 47405 67 1
712 47458 42 1
713 47522 53 1
714 47587 54 1
715 47662 64 1
716 47764 91 1
717 47807 32 1
718 47865 47 1
719 47927 51 1
720 48082 144 1
721 48135 42 1
722 48198 52 1
723 48277 68 1
724 48329 41 1
725 48408 68 1
726 48480 61 1
727 48562 71 1
728 48612 39 1
729 48665 42 1
730 48724 48 1
731 48767 32 1
732 48845 67 1
733 48913 57 1
734 48990 66 1
735 49038 37 1
736 49089 40 1
737 49144 44 1
738 49195 40 1
739 49255 49 1
740 49335 69 1
741 49384 38 1
742 49425 30 1
743 49476 40 1
744 49514 27 1
745 49567 42 1
746 49620 42 1
747 49674 43 1
748 49741 56 1
749 49790 38 1
750 49837 36 1
751 49882 34 1
752 49991 98 1
753 50001 -1 1
754 50084 72 1
755 50133 38 1
756 50186 42 1
757 50348 151 1
758 50567 208 1
759 50687 109 1
760 50740 42 1
761 50806 55 1
762 50860 43 1
763 50913 42 1
764 50992 68 1
765 51220 217 1
766 51263 32 1
767 51313 39 1
768 51367 43 1
769 51454 76 1
770 51506 41 1
771 51560 43 1
772 51726 155 1
773 51800 63 1
774 51872 61 1
775 51912 29 1
776 51988 65 1
777 52043 44 1
778 52080 26 1
779 52308 217 1
780 52368 49 1
781 52475 96 1
782 52609 123 1
783 52662 42 1
784 52718 45 1
785 52774 45 1
786 52811 26 1
787 52852 30 1
788 52901 38 1
789 52950 38 1
790 53078 117 1
791 53163 74 1
792 53244 70 1
793 53321 66 1
794 53432 100 1
795 53513 70 1
796 53565 41 1
797 53625 49 1
798 53769 133 1
799 53808 28 1
800 53972 153 1
801 54022 39 1
802 54076 43 1
803 54168 81 1
804 54207 28 1
805 54272 54 1
806 54321 38 1
807 54410 78 1
808 54549 128 1
809 54593 33 1
810 54632 28 1
811 54700 57 1
812 54750 39 1
813 54830 69 1
814 54890 49 1
815 54976 75 1
816 55028 41 1
817 55168 129 1
818 55236 57 1
819 55300 53 1
820 55374 63 1
821 55476 91 1
822 55584 97 1
823 55636 41 1
824 55725 78 1
825 55778 42 1
826 55941 152 1
827 56020 68 1
828 56251 220 1
829 56309 47 1
830 56422 102 1
831 56471 38 1
832 56525 43 1
833 56604 68 1
834 56644 29 1
835 56695 40 1
836 56753 47 1
837 56841 77 1
838 57067 215 1
839 57126 48 1
840 57486 349 1
841 57541 44 1
842 57592 40 1
843 57682 79 1
844 57736 43 1
845 57788 41 1
846 57965 166 1
847 58017 41 1
848 58057 29 1
849 58109 41 1
850 58159 39 1
851 58219 49 1
852 58271 41 1
853 58322 40 1
854 58377 44 1
855 58543 155 1
856 58597 43 1
857 58714 106 1
858 58761 36 1
859 58837 65 1
860 58913 65 1
861 58955 31 1
862 59006 40 1
863 59056 39 1
864 59257 190 1
865 59309 41 1
866 59360 40 1
867 59580 209 1
868 59646 55 1
869 59698 41 1
870 59755 46 1
871 59902 136 1
872 59966 53 1
873 60001 24 1
874 60085 73 1
875 60145 49 1
876 60228 72 1
877 60293 54 1
878 60356 52 1
879 60425 58 1
880 60478 42 1
881 60547 58 1
882 60627 69 1
883 60746 108 1
884 60949 192 1
885 61011 51 1
886 61059 37 1
887 61234 164 1
888 61343 98 1
889 61394 40 1
890 61558 153 1
891 61711 142 1
892 61763 41 1
893 61813 39 1
894 61938 114 1
895 62004 55 1
896 62094 79 1
897 62195 90 1
898 62261 55 1
899 62350 78 1
900 62402 41 1
901 62611 198 1
902 62667 45 1
903 62724 46 1
904 62780 45 1
905 62978 187 1
906 63015 26 1
907 63071 45 1
908 63221 139 1
909 63269 37 1
910 63380 100 1
911 63606 215 1
912 63706 89 1
913 63760 43 1
914 63823 52 1
915 63984 150 1
916 64070 75 1
917 64135 54 1
918 64297 151 1
919 64347 39 1
920 64401 43 1
921 64566 154 1
922 64625 48 1
923 64710 74 1
924 64765 44 1
925 64831 55 1
926 64944 102 1
927 65074 119 1
928 65135 50 1
929 65188 42 1
930 65261 62 1
931 65302 30 1
932 65356 43 1
933 65421 54 1
934 65510 78 1
935 65667 146 1
936 65722 44 1
937 65760 27 1
938 65827 56 1
939 65884 46 1
940 65970 75 1
941 66137 156 1
942 66200 52 1
943 66322 111 1
944 66377 44 1
945 66468 80 1
946 66520 41 1
947 66580 49 1
948 66643 52 1
949 66878 224 1
950 66951 62 1
951 67038 76 1
952 67157 108 1
953 67239 71 1
954 67428 178 1
955 67540 101 1
956 67605 54 1
957 67682 66 1
958 67777 84 1
959 67832 44 1
960 67910 67 1
961 67977 56 1
962 68030 42 1
963 68118 77 1
964 68190 61 1
965 68246 45 1
966 68432 175 1
967 68502 59 1
968 68637 124 1
969 68699 51 1
970 68738 28 1
971 68792 43 1
972 68832 29 1
973 68895 52 1
974 68944 38 1
975 69018 63 1
976 69079 50 1
977 69244 154 1
978 69343 88 1
979 69516 162 1
980 69555 28 1
981 69640 74 1
982 69753 102 1
983 69862 98 1
984 69924 51 1
985 70000 65 1
986 70001 -10 1
987 70054 42 1
988 70110 45 1
989 70235 114 1
990 70361 115 1
991 70403 31 1
992 70482 68 1
993 70520 27 1
994 70626 95 1
995 70681 44 1
996 70758 66 1
997 70880 111 1
998 70915 24 1
999 71081 155 1
1000 71249 157 1
1001 71307 47 1
1002 71348 30 1
1003 71401 42 1
1004 71452 40 1
1005 71503 40 1
1006 71598 84 1
1007 71653 44 1
1008 71708 44 1
1009 71824 105 1
1010 71874 39 1
1011 71947 62 1
1012 72098 140 1
1013 72136 27 1
1014 72179 32 1
1015 72284 94 1
1016 72336 41 1
1017 72386 39 1
1018 72442 45 1
1019 72480 27 1
1020 72613 122 1
1021 72663 39 1
1022 72716 42 1
1023 72768 41 1
1024 72840 61 1
1025 73000 149 1
1026 73043 32 1
1027 73116 62 1
1028 73249 122 1
1029 73450 190 1
1030 73492 31 1
1031 73628 125 1
1032 73725 86 1
1033 73777 41 1
1034 73827 39 1
1035 73867 29 1
1036 73940 62 1
1037 74008 57 1
1038 74055 36 1
1039 74122 56 1
1040 74177 44 1
1041 74261 73 1
1042 74311 39 1
1043 74376 54 1
1044 74438 51 1
1045 74487 38 1
1046 74539 41 1
1047 74626 76 1
1048 74677 40 1
1049 74769 81 1
1050 74852 72 1
1051 74954 91 1
1052 75037 72 1
1053 75261 213 1
1054 75332 60 1
1055 75458 115 1
1056 75539 70 1
1057 75607 57 1
1058 75662 44 1
1059 75705 32 1
1060 75760 44 1
1061 75816 45 1
1062 75879 52 1
1063 76059 169 1
1064 76144 74 1
1065 76235 80 1
1066 76331 85 1
1067 76384 42 1
1068 76481 86 1
1069 76550 58 1
1070 76606 45 1
1071 76658 41 1
1072 76694 25 1
1073 76760 55 1
1074 76929 158 1
1075 77003 63 1
1076 77068 54 1
1077 77225 146 1
1078 77385 149 1
1079 77517 121 1
1080 77572 44 1
1081 77611 28 1
1082 77660 38 1
1083 77696 25 1
1084 77819 112 1
1085 77923 93 1
1086 78011 77 1
1087 78054 32 1
1088 78131 66 1
1089 78220 78 1
1090 78259 28 1
1091 78314 44 1
1092 78373 48 1
1093 78412 28 1
1094 78453 30 1
1095 78570 106 1
1096 78612 31 1
1097 78688 65 1
1098 78751 52 1
1099 78830 68 1
1100 78898 57 1
1101 78949 40 1
1102 78994 34 1
1103 79045 40 1
1104 79115 59 1
1105 79245 119 1
1106 79334 78 1
1107 79399 54 1
1108 79448 38 1
1109 79514 55 1
1110 79563 38 1
1111 79627 53 1
1112 79669 31 1
1113 79736 56 1
1114 79799 52 1
1115 79855 45 1
1116 79905 39 1
1117 79955 39 1
1118 80001 35 1
1119 80068 56 1
1120 80313 234 1
1121 80437 113 1
1122 80504 56 1
1123 80555 40 1
1124 80621 55 1
1125 80660 28 1
1126 80728 57 1
1127 80823 84 1
1128 80890 56 1
1129 80959 58 1
1130 81137 167 1
1131 81194 46 1
1132 81337 132 1
1133 81414 66 1
1134 81641 216 1
1135 81682 30 1
1136 81736 43 1
1137 81850 103 1
1138 81897 36 1
1139 81951 43 1
1140 82018 56 1
1141 82191 162 1
1142 82293 91 1
1143 82375 71 1
1144 82416 30 1
1145 82461 34 1
1146 82560 88 1
1147 82646 75 1
1148 82749 92 1
1149 82979 219 1
1150 83164 174 1
1151 83254 79 1
1152 83485 220 1
1153 83554 58 1
1154 83609 44 1
1155 83763 143 1
1156 83861 87 1
1157 83915 43 1
1158 83964 38 1
1159 84021 46 1
1160 84083 51 1
1161 84206 112 1
1162 84309 92 1
1163 84375 55 1
1164 84453 67 1
1165 84530 66 1
1166 84569 28 1
1167 84673 93 1
1168 84712 28 1
1169 84810 87 1
1170 84866 45 1
1171 84940 63 1
1172 85025 74 1
1173 85080 44 1
1174 85118 27 1
1175 85238 109 1
1176 85338 89 1
1177 85388 39 1
1178 85424 25 1
1179 85658 223 1
1180 85749 80 1
1181 85849 89 1
1182 85899 39 1
1183 85936 26 1
1184 85999 52 1
1185 86037 27 1
1186 86088 40 1
1187 86140 41 1
1188 86194 43 1
1189 86239 34 1
1190 86311 61 1
1191 86399 77 1
1192 86442 32 1
1193 86595 142 1
1194 86654 48 1
1195 86719 54 1
1196 86776 46 1
1197 87014 227 1
1198 87080 55 1
1199 87143 52 1
1200 87223 69 1
1201 87287 53 1
1202 87344 46 1
1203 87412 57 1
1204 87477 54 1
1205 87560 72 1
1206 87629 58 1
1207 87680 40 1
1208 87754 63 1
1209 87826 61 1
1210 87881 44 1
1211 87919 27 1
1212 87978 48 1
1213 88052 63 1
1214 88176 113 1
1215 88284 97 1
1216 88334 39 1
1217 88378 33 1
1218 88463 74 1
1219 88514 40 1
1220 88564 39 1
1221 88627 52 1
1222 88705 67 1
1223 88774 58 1
1224 88884 99 1
1225 88962 67 1
1226 89042 69 1
1227 89090 37 1
1228 89143 42 1
1229 89180 26 1
1230 89265 74 1
1231 89346 70 1
1232 89384 27 1
1233 89423 28 1
1234 89476 42 1
1235 89515 28 1
1236 89553 27 1
1237 89602 38 1
1238 89699 86 1
1239 90001 291 1
1240 90185 173 1
1241 90306 110 1
1242 90376 59 1
1243 90418 31 1
1244 90541 112 1
1245 90707 155 1
1246 90866 148 1
1247 90924 47 1
1248 90964 29 1
1249 91034 59 1
1250 91115 70 1
1251 91181 55 1
1252 91229 37 1
1253 91293 53 1
1254 91368 64 1
1255 91454 75 1
1256 91505 40 1
1257 91558 42 1
1258 91600 31 1
1259 91654 43 1
1260 91747 82 1
1261 91829 71 1
1262 91891 51 1
1263 91963 61 1
1264 92014 40 1
1265 92091 66 1
1266 92219 117 1
1267 92461 231 1
1268 92525 53 1
1269 92853 317 1
1270 92928 64 1
1271 93089 150 1
1272 93176 76 1
1273 93230 43 1
1274 93478 237 1
1275 93657 168 1
1276 93713 45 1
1277 93792 68 1
1278 93846 43 1
1279 94024 167 1
1280 94075 40 1
1281 94228 142 1
1282 94318 79 1
1283 94359 30 1
1284 94498 128 1
1285 94578 69 1
1286 94695 106 1
1287 94761 55 1
1288 94851 79 1
1289 95077 215 1
1290 95121 33 1
1291 95270 138 1
1292 95362 81 1
1293 95589 216 1
1294 95653 53 1
1295 95736 72 1
1296 95799 52 1
1297 95967 157 1
1298 96196 218 1
1299 96270 63 1
1300 96435 154 1
1301 96502 56 1
1302 96634 121 1
1303 96698 53 1
1304 96846 137 1
1305 97036 179 1
1306 97099 52 1
1307 97177 67 1
1308 97219 31 1
1309 97275 45 1
1310 97414 128 1
1311 97552 127 1
1312 97653 90 1
1313 97693 29 1
1314 97843 139 1
1315 97922 68 1
1316 97965 32 1
1317 98004 28 1
1318 98078 63 1
1319 98210 121 1
1320 98394 173 1
1321 98433 28 1
1322 98720 276 1
1323 98775 44 1
1324 98832 46 1
1325 99137 294 1
1326 99200 52 1
1327 99280 69 1
1328 99405 114 1
1329 99590 174 1
1330 99655 54 1
1331 99770 104 1
1332 100001 220 1
1333 100105 93 1
1334 100154 38 1
1335 100205 40 1
1336 100285 69 1
1337 100421 125 1
1338 100489 57 1
1339 100538 38 1
1340 100583 34 1
1341 100629 35 1
1342 100673 33 1
1343 100778 94 1
1344 100840 51 1
1345 100877 26 1
1346 101059 171 1
1347 101097 27 1
1348 101137 29 1
1349 101180 32 1
1350 101264 73 1
1351 101342 67 1
1352 101416 63 1
1353 101465 38 1
1354 101548 72 1
1355 101587 28 1
1356 101771 173 1
1357 101822 40 1
1358 101874 41 1
1359 101961 76 1
1360 102075 103 1
1361 102151 65 1
1362 102254 92 1
1363 102307 42 1
1364 102373 55 1
1365 102422 38 1
1366 102507 74 1
1367 102549 31 1
1368 102628 68 1
1369 102770 131 1
1370 102826 45 1
1371 102907 70 1
1372 102962 44 1
1373 103050 77 1
1374 103140 79 1
1375 103208 57 1
1376 103357 138 1
1377 103420 52 1
1378 103656 225 1
1379 103747 80 1
1380 103790 32 1
1381 103840 39 1
1382 103915 64 1
1383 103976 50 1
1384 104117 130 1
1385 104397 269 1
1386 104479 71 1
1387 104538 48 1
1388 104642 93 1
1389 104694 41 1
1390 104799 94 1
1391 104893 83 1
1392 104955 51 1
1393 105050 84 1
1394 105258 197 1
1395 105347 78 1
1396 105400 42 1
1397 105453 42 1
1398 105496 32 1
1399 105536 29 1
1400 105602 55 1
1401 105646 33 1
1402 105752 95 1
1403 105841 78 1
1404 105895 43 1
1405 105939 33 1
1406 106029 79 1
1407 106131 91 1
1408 106188 46 1
1409 106272 73 1
1410 106312 29 1
1411 106460 137 1
1412 106684 213 1
1413 106752 57 1
1414 106845 82 1
1415 106887 31 1
1416 107232 334 1
1417 107296 53 1
1418 107361 54 1
1419 107428 56 1
1420 107545 106 1
1421 107596 40 1
1422 107669 62 1
1423 107759 79 1
1424 107836 66 1
1425 107900 53 1
1426 107939 28 1
1427 108020 70 1
1428 108127 96 1
1429 108180 42 1
1430 108267 76 1
1431 108400 122 1
1432 108581 170 1
1433 108668 76 1
1434 108721 42 1
1435 108783 51 1
1436 108919 125 1
1437 109035 105 1
1438 109086 40 1
1439 109245 148 1
1440 109283 27 1
1441 109414 120 1
1442 109495 70 1
1443 109621 115 1
1444 109686 54 1
1445 109805 108 1
1446 110001 185 1
1447 110147 135 1
1448 110196 38 1
1449 110253 46 1
1450 110293 29 1
1451 110354 50 1
1452 110418 53 1
1453 110484 55 1
1454 110524 29 1
1455 110625 90 1
1456 110663 27 1
1457 110706 32 1
1458 110758 41 1
1459 110809 40 1
1460 110859 39 1
1461 110924 54 1
1462 110988 53 1
1463 111139 140 1
1464 111219 69 1
1465 111294 64 1
1466 111477 172 1
1467 111540 52 1
1468 111592 41 1
1469 111635 32 1
1470 111674 28 1
1471 111715 30 1
1472 111992 266 1
1473 112039 36 1
1474 112102 52 1
1475 112181 68 1
1476 112228 36 1
1477 112284 45 1
1478 112369 74 1
1479 112560 180 1
1480 112601 30 1
1481 112760 148 1
1482 112863 92 1
1483 112938 64 1
1484 112989 40 1
1485 113065 65 1
1486 113106 30 1
1487 113148 31 1
1488 113200 41 1
1489 113255 44 1
1490 113304 38 1
1491 113430 115 1
1492 113467 26 1
1493 113548 70 1
1494 113620 61 1
1495 113718 87 1
1496 113781 52 1
1497 113879 87 1
