Episode_num Num_steps Reward Lap_count
178 14534 100 1
179 14611 76 1
180 14718 106 1
181 14865 146 1
182 14911 45 1
183 14960 48 1
184 15100 139 1
185 15147 46 1
186 15210 62 1
187 15276 65 1
188 15322 45 1
189 15367 44 1
190 15409 41 1
191 15454 44 1
192 15589 134 1
193 15665 75 1
194 15709 43 1
195 15754 44 1
196 15856 101 1
197 15907 50 1
198 15952 44 1
199 16007 54 1
200 16068 60 1
201 16142 73 1
202 16204 61 1
203 16297 92 1
204 16351 53 1
205 16404 52 1
206 16530 125 1
207 16596 65 1
208 16725 128 1
209 16784 58 1
210 16871 86 1
211 16914 42 1
212 16970 55 1
213 17064 93 1
214 17139 74 1
215 17230 90 1
216 17291 60 1
217 17334 42 1
218 17412 77 1
219 17520 107 1
220 17573 52 1
221 17668 94 1
222 17810 141 1
223 17849 38 1
224 17945 95 1
225 18006 60 1
226 18086 79 1
227 18145 58 1
228 18287 141 1
229 18400 112 1
230 18476 75 1
231 18614 137 1
232 18701 86 1
233 18834 132 1
234 18977 142 1
235 19150 172 1
236 19252 101 1
237 19358 105 1
238 19415 56 1
239 19462 46 1
240 19527 64 1
241 19677 149 1
242 19732 54 1
243 19791 58 1
244 19855 63 1
245 19985 129 1
246 20001 15 1
247 20115 113 1
248 20238 122 1
249 20395 156 1
250 20553 157 1
251 20711 157 1
252 20880 168 1
253 21039 158 1
254 21206 166 1
255 21369 162 1
256 21516 146 1
257 21685 168 1
258 21853 167 1
259 22053 199 1
260 22210 156 1
261 22356 145 1
262 22503 146 1
263 22683 179 1
264 22861 177 1
265 23397 535 1
266 23563 165 1
267 24284 720 1
268 24476 191 1
269 24637 160 1
270 24813 175 1
271 25762 948 2
272 25922 159 1
273 26132 209 1
274 26482 349 1
275 27031 548 1
276 27202 170 1
277 27375 172 1
278 27645 269 1
279 27921 275 1
280 28519 597 1
281 28791 271 1
282 29146 354 1
283 29379 232 1
284 29909 529 1
285 30001 91 1
286 30128 126 1
287 30621 492 1
288 30731 109 1
289 31408 676 1
290 32364 955 2
291 32522 157 1
292 32693 170 1
293 33048 354 1
294 33614 565 1
295 33967 352 1
296 34207 239 1
297 34371 163 1
298 34974 602 1
299 35133 158 1
300 35470 336 1
301 36068 597 1
302 36414 345 1
303 37358 943 2
304 37709 350 1
305 38667 957 2
306 39272 604 1
307 39617 344 1
308 39972 354 1
309 40001 28 1
310 40959 957 2
311 41181 221 1
312 41773 591 1
313 42371 597 1
314 43339 967 2
315 44289 949 2
316 44450 160 1
317 44616 165 1
318 45221 604 1
319 45837 615 1
320 46797 959 2
321 47402 604 1
322 47534 131 1
323 48137 602 1
324 48742 604 1
325 49705 962 2
326 50001 295 2
327 50604 602 1
328 50941 336 1
329 51100 158 1
330 51273 172 1
331 51809 535 1
332 52161 351 1
333 52764 602 1
334 53361 596 1
335 53973 611 1
336 54580 606 1
337 54749 168 1
338 55717 967 2
339 55883 165 1
340 56051 167 1
341 57003 951 2
342 57961 957 2
343 58562 600 1
344 58724 161 1
345 59330 605 1
346 60001 670 2
347 60594 592 1
348 61551 956 2
349 62514 962 2
350 63114 599 1
351 63712 597 1
352 63879 166 1
353 64485 605 1
354 65090 604 1
355 65691 600 1
356 66296 604 1
357 66463 166 1
358 67432 968 2
359 67786 353 1
360 68374 587 1
361 68978 603 1
362 69948 969 2
363 70001 52 1
364 70163 161 1
365 70780 616 1
366 71371 590 1
367 71966 594 1
368 72929 962 2
369 73272 342 1
370 74244 971 2
371 75218 973 2
372 75817 598 1
373 76422 604 1
374 77027 604 1
375 77189 161 1
376 77775 585 1
377 78123 347 1
378 78288 164 1
379 78893 604 1
380 79003 109 1
381 79957 953 2
382 80001 43 1
383 80889 887 1
384 81482 592 1
385 82076 593 1
386 82678 601 1
387 83646 967 2
388 83978 331 1
389 84591 612 1
390 85200 608 1
391 86166 965 2
392 86758 591 1
393 87715 956 2
394 88314 598 1
395 88920 605 1
396 89088 167 1
397 89692 603 1
398 90001 308 1
399 90961 959 2
400 91920 958 2
401 92521 600 1
402 93121 599 1
403 93708 586 1
404 94313 604 1
405 94910 596 1
406 95879 968 2
407 96838 958 2
408 97444 605 1
409 97613 168 1
410 98213 599 1
411 98816 602 1
412 99772 955 2
413 100001 228 1
414 100598 596 1
415 101566 967 2
416 101728 161 1
417 102685 956 2
418 103643 957 2
419 104614 970 2
420 105580 965 2
421 106174 593 1
422 106527 352 1
423 106688 160 1
424 107282 593 1
425 107876 593 1
426 108836 959 2
427 109432 595 1
428 110001 568 1
429 110169 167 1
430 110776 606 1
431 111376 599 1
432 111968 591 1
433 112932 963 2
434 113894 961 2
435 114852 957 2
436 115450 597 1
437 116401 950 2
438 117000 598 1
439 117363 362 1
440 118320 956 2
441 119281 960 2
442 119439 157 1
443 120001 561 2
444 120966 964 2
445 121566 599 1
446 121730 163 1
447 122701 970 2
448 122869 167 1
449 123830 960 2
450 123991 160 1
451 124603 611 1
452 125554 950 2
453 126167 612 1
454 126776 608 1
455 127744 967 2
456 128710 965 2
457 129310 599 1
458 130001 690 1
459 130166 164 1
460 131135 968 2
461 132098 962 2
462 132697 598 1
463 133651 953 2
464 134631 979 2
465 135612 980 2
466 136595 982 2
467 136672 76 1
468 137273 600 1
469 138243 969 2
470 138410 166 1
471 139002 591 1
472 139161 158 1
473 139773 611 1
474 140001 227 2
475 140610 608 1
476 141217 606 1
477 141378 160 1
478 142340 961 2
479 143312 971 2
480 144288 975 2
481 144447 158 1
482 144610 162 1
483 144779 168 1
484 145395 615 1
485 146368 972 2
486 147339 970 2
487 147951 611 1
488 148552 600 1
489 149517 964 2
490 150001 483 2
491 150963 961 2
492 151917 953 2
493 152519 601 1
494 152695 175 1
495 153657 961 2
496 154633 975 2
497 155603 969 2
498 156209 605 1
499 156382 172 1
500 157368 985 2
501 158337 968 2
502 158944 606 1
503 159545 600 1
504 160001 455 2
505 160974 972 2
506 161955 980 2
507 162919 963 2
508 163890 970 2
509 164488 597 1
510 165094 605 1
511 166064 969 2
512 166138 73 1
513 167111 972 2
514 168088 976 2
515 169047 958 2
516 170001 953 2
517 170977 975 2
518 171947 969 2
519 172924 976 2
520 173893 968 2
521 174854 960 2
522 175817 962 2
523 176797 979 2
524 176967 169 1
525 177925 957 2
526 178894 968 2
527 179493 598 1
528 180001 507 2
529 180974 972 2
530 181946 971 2
531 182552 605 1
532 183159 606 1
533 184132 972 2
534 185102 969 2
535 186062 959 2
536 187048 985 2
537 187645 596 1
538 188624 978 2
539 189232 607 1
540 190001 768 2
541 190109 107 1
542 191079 969 2
543 191244 164 1
544 192216 971 2
545 193172 955 2
546 194144 971 2
547 195112 967 2
548 196075 962 2
549 197045 969 2
550 197665 619 1
551 198542 876 1
552 199521 978 2
553 200001 479 2
554 200171 169 1
555 200332 160 1
556 201277 944 2
557 202237 959 2
558 202849 611 1
559 203737 887 1
560 204714 976 2
561 205678 963 2
562 206641 962 2
563 207623 981 2
564 208227 603 1
565 209208 980 2
566 210001 792 2
567 210610 608 1
568 211580 969 2
569 212537 956 2
570 212705 167 1
571 213669 963 2
572 214642 972 2
573 215608 965 2
574 216213 604 1
575 217192 978 2
576 218161 968 2
577 218762 600 1
578 219740 977 2
579 220001 260 1
580 220070 68 1
581 221043 972 2
582 222016 972 2
583 222985 968 2
584 223953 967 2
585 224936 982 2
586 225537 600 1
587 226141 603 1
588 227115 973 2
589 228083 967 2
590 229057 973 2
591 230001 943 2
592 230976 974 2
593 231946 969 2
594 232916 969 2
595 233873 956 2
596 234838 964 2
597 234902 63 1
598 235071 168 1
599 236037 965 2
600 236199 161 1
601 237170 970 2
602 238146 975 2
603 239099 952 2
604 240001 901 2
605 240979 977 2
606 241143 163 1
607 242121 977 2
608 243082 960 2
609 244066 983 2
610 245028 961 2
611 246001 972 2
612 246972 970 2
613 247943 970 2
614 248006 62 1
615 248970 963 2
616 249940 969 2
617 250001 60 2
618 250169 167 1
619 251136 966 2
620 252104 967 2
621 253064 959 2
622 254027 962 2
623 254991 963 2
624 255891 899 1
625 256869 977 2
626 257847 977 2
627 258815 967 2
628 259768 952 2
629 260001 232 2
630 260985 983 2
631 261957 971 2
632 262922 964 2
633 263090 167 1
634 264068 977 2
635 265038 969 2
636 265996 957 2
637 266950 953 2
638 267944 993 2
639 268918 973 2
640 269886 967 2
641 269952 65 1
642 270001 48 2
643 270967 965 2
644 271914 946 2
645 272898 983 2
646 273868 969 2
647 274837 968 2
648 275803 965 2
649 276415 611 1
650 277375 959 2
651 278326 950 2
652 279298 971 2
653 280001 702 2
654 280966 964 2
655 281936 969 2
656 282901 964 2
657 283502 600 1
658 284472 969 2
659 285447 974 2
660 286406 958 2
661 287375 968 2
662 288350 974 1
663 289322 971 2
664 290001 678 2
665 290979 977 2
666 291957 977 2
667 292920 962 2
668 293884 963 2
669 294868 983 2
670 295852 983 2
671 296822 969 2
672 297435 612 1
673 298409 973 2
674 299028 618 1
675 299998 969 2
676 300001 2 2
677 300971 969 2
678 301939 967 2
679 302904 964 2
680 303875 970 2
681 304854 978 2
682 305836 981 2
683 306456 619 1
684 307066 609 1
685 308036 969 2
686 308998 961 2
687 309967 968 2
688 310001 33 2
689 310976 974 2
690 311955 978 2
691 312921 965 2
692 312985 63 1
693 313150 164 1
694 314112 961 2
695 315070 957 2
696 315158 87 1
697 316126 967 2
698 317108 981 2
699 318085 976 2
700 319051 965 2
701 319222 170 1
702 320001 778 2
703 320974 972 2
704 321949 974 2
705 322913 963 2
706 323886 972 2
707 324852 965 2
708 325809 956 2
709 325873 63 1
710 326834 960 2
711 327807 972 2
712 328776 968 2
713 329755 978 2
714 330001 245 2
715 330957 955 2
716 331911 953 2
717 332080 168 1
718 333037 956 2
719 333997 959 2
720 334958 960 2
721 335930 971 2
722 336885 954 2
723 337839 953 2
724 337914 74 1
725 338892 977 2
726 338951 58 1
727 339929 977 2
728 340001 71 2
729 340970 968 2
730 341049 78 1
731 342010 960 2
732 342980 969 2
733 343945 964 2
734 344919 973 2
735 345096 176 1
736 346063 966 2
737 347022 958 2
738 347984 961 2
739 348954 969 2
740 349916 961 2
741 350001 84 2
742 350972 970 2
743 351931 958 2
744 352902 970 2
745 353856 953 2
746 354836 979 2
747 355808 971 2
748 356769 960 2
749 357746 976 2
750 358709 962 2
751 358866 156 1
752 359830 963 2
753 360001 170 2
754 360620 618 1
755 361594 973 1
756 362569 974 2
757 363186 616 1
758 364155 968 2
759 365129 973 2
760 366106 976 2
761 367073 966 2
762 368040 966 2
763 368666 625 1
764 369625 958 2
765 370001 375 1
766 370968 966 2
767 371941 972 2
768 372916 974 2
769 373089 172 1
770 374050 960 2
771 375016 965 2
772 375977 960 2
773 376949 971 2
774 377912 962 2
775 378867 954 2
776 379824 956 2
777 380001 176 1
778 380976 974 2
779 381935 958 2
780 382900 964 2
781 383871 970 2
782 384839 967 2
783 385808 968 2
784 386764 955 2
785 387351 586 1
786 388315 963 2
787 389275 959 2
788 390001 725 1
789 390172 170 1
790 391137 964 2
791 392106 968 2
792 393058 951 2
793 394050 991 2
794 395015 964 2
795 395985 969 2
796 396948 962 2
797 397911 962 2
798 398884 972 2
799 399843 958 2
800 400001 157 2
801 400969 967 2
802 401934 964 2
803 402529 594 1
804 403493 963 2
805 404457 963 2
806 405412 954 2
807 406377 964 2
808 407348 970 2
809 407935 586 1
810 408551 615 1
811 409509 957 2
812 410001 491 2
813 410968 966 2
814 411956 987 2
815 412922 965 2
816 413884 961 2
817 414499 614 1
818 415473 973 2
819 416428 954 2
820 417405 976 2
821 418370 964 2
822 419344 973 2
823 420001 656 2
824 420971 969 2
825 421944 972 2
826 422916 971 2
827 423888 971 2
828 424866 977 2
829 425821 954 2
830 426781 959 2
831 427748 966 2
832 428371 622 1
833 429348 976 2
834 430001 652 1
835 430972 970 2
836 431926 953 2
837 432909 982 2
838 433877 967 2
839 434475 597 1
840 435433 957 2
841 436014 580 1
842 436974 959 2
843 437934 959 2
844 438890 955 2
845 439860 969 2
846 440001 140 2
847 440973 971 2
848 441938 964 2
849 442907 968 2
850 443876 968 2
851 444842 965 2
852 445814 971 2
853 446778 963 2
854 447744 965 2
855 447908 163 1
856 448884 975 2
857 449844 959 2
858 450001 156 1
859 450957 955 2
860 451917 959 1
861 452877 959 2
862 453047 169 1
863 454013 965 2
864 454991 977 2
865 455952 960 2
866 456929 976 2
867 457903 973 2
868 458879 975 2
869 459848 968 2
870 460001 152 2
871 460971 969 2
872 461934 962 2
873 462909 974 2
874 463880 970 2
875 464841 960 2
876 465802 960 2
877 465859 56 1
878 466830 970 2
879 467784 953 2
880 468728 943 2
881 469702 973 2
882 469872 169 1
883 470001 128 1
884 470172 170 1
885 471136 963 2
886 472098 961 2
887 472259 160 1
888 473233 973 2
889 474203 969 2
890 475159 955 2
891 476130 970 2
892 477104 973 2
893 478061 956 2
894 479045 983 2
895 480001 955 2
896 480978 976 2
897 481597 618 1
898 482587 989 2
899 483555 967 2
900 484526 970 2
901 485496 969 2
902 486461 964 2
903 487417 955 2
904 488379 961 2
905 489345 965 2
906 490001 655 2
907 490969 967 2
908 491942 972 2
909 492094 151 1
910 493057 962 2
911 494017 959 2
912 494608 590 1
913 495586 977 2
914 496551 964 2
915 497507 955 2
916 498481 973 2
917 499453 971 2
918 500001 547 2
919 500981 979 2
920 501952 970 2
921 502918 965 2
922 503884 965 2
923 504866 981 2
924 505824 957 2
925 506784 959 2
926 507740 955 2
927 508715 974 2
928 509680 964 2
929 510001 320 2
930 510610 608 1
931 511574 963 2
932 511751 176 1
933 512731 979 2
934 512896 164 1
935 513872 975 2
936 514843 970 2
937 515800 956 2
938 516761 960 2
939 517726 964 2
940 517892 165 1
941 518866 973 2
942 519028 161 1
943 520001 972 2
944 520966 964 2
945 521125 158 1
946 521740 614 1
947 522696 955 2
948 523664 967 2
949 524632 967 2
950 525600 967 2
951 526570 969 2
952 527532 961 2
953 528493 960 2
954 529453 959 2
955 530001 547 2
956 530962 960 2
957 531933 970 2
958 532545 611 1
959 533518 972 2
960 534488 969 2
961 535460 971 2
962 536432 971 2
963 537410 977 2
964 538363 952 2
965 539328 964 2
966 540001 672 2
967 540965 963 2
968 541933 967 2
969 542901 967 2
970 543865 963 2
971 544834 968 2
972 545795 960 2
973 546773 977 2
974 547741 967 2
975 548712 970 2
976 549692 979 2
977 550001 308 2
978 550979 977 2
979 551941 961 2
980 552909 967 2
981 553869 959 2
982 554842 972 2
983 555795 952 2
984 556411 615 1
985 557360 948 2
986 558332 971 2
987 559296 963 2
988 560001 704 2
989 560964 962 2
990 561925 960 2
991 562908 982 2
992 563874 965 2
993 564841 966 1
994 565820 978 2
995 566779 958 2
996 567744 964 2
997 568716 971 2
998 569688 971 2
999 569870 181 1
1000 570001 130 2
1001 570966 964 2
1002 571942 975 2
1003 572903 960 2
1004 573865 961 2
1005 574837 971 2
1006 575817 979 2
1007 576781 963 2
1008 577756 974 2
1009 578367 610 1
1010 579339 971 2
1011 580001 661 2
1012 580981 979 2
1013 581956 974 2
1014 582935 978 2
1015 583104 168 1
1016 583705 600 1
1017 584678 972 2
1018 585652 973 2
1019 586626 973 2
1020 587607 980 2
1021 588584 976 2
1022 589205 620 1
1023 590001 795 2
1024 590962 960 2
1025 591919 956 2
1026 592076 156 1
1027 593041 964 2
1028 594015 973 1
1029 594994 978 2
1030 595966 971 2
1031 596942 975 2
1032 597933 990 2
1033 598902 968 2
1034 599869 966 2
1035 600001 131 2
1036 600958 956 2
1037 601923 964 2
1038 602897 973 2
1039 603863 965 2
1040 604825 961 2
1041 605784 958 2
1042 606761 976 2
1043 607726 964 2
1044 608708 981 2
1045 609676 967 1
1046 610001 324 2
1047 610980 978 2
1048 611964 983 2
1049 612941 976 2
1050 613905 963 2
1051 614861 955 2
1052 615845 983 2
1053 616811 965 2
1054 617771 959 2
1055 618384 612 1
1056 619351 966 2
1057 620001 649 2
1058 620972 970 2
1059 621938 965 2
1060 622915 976 2
1061 623877 961 2
1062 624846 968 2
1063 625824 977 2
1064 626797 972 2
1065 627770 972 2
1066 628744 973 2
1067 629713 968 2
1068 630001 287 2
1069 630986 984 2
1070 631959 972 2
1071 632928 968 2
1072 633902 973 2
1073 634879 976 2
1074 635840 960 2
1075 636809 968 2
1076 637784 974 2
1077 638769 984 2
1078 639731 961 2
1079 640001 269 2
1080 640975 973 2
1081 641583 607 1
1082 642553 969 2
1083 643524 970 2
1084 644495 970 2
1085 645468 972 2
1086 646437 968 2
1087 647405 967 2
1088 648372 966 2
1089 649344 971 2
1090 650001 656 2
1091 650977 975 2
1092 651936 958 2
1093 652916 979 2
1094 653882 965 2
1095 654849 966 2
1096 655813 963 2
1097 656801 987 2
1098 657764 962 2
1099 658726 961 2
1100 659693 966 2
1101 660001 307 2
1102 660963 961 2
1103 661929 965 2
1104 662905 975 2
1105 663893 987 2
1106 664861 967 2
1107 665831 969 2
1108 666803 971 2
1109 667797 993 2
1110 668759 961 2
1111 669740 980 2
1112 670001 260 2
1113 670968 966 2
