Episode_num Num_steps Reward Lap_count
191 13187 98.2374625237 1
192 13258 95.7569584486 1
193 13309 63.6001389674 1
194 13345 39.8146676135 1
195 13381 42.2299499342 1
196 13432 65.4035632196 1
197 13482 58.1050593008 1
198 13526 57.1861164785 1
199 13565 45.4370677481 1
200 13610 54.9609872292 1
201 13654 53.2149405147 1
202 13692 49.4252055992 1
203 13749 69.9308764204 1
204 13831 111.244471559 1
205 13900 93.3587067058 1
206 13986 118.43720904 1
207 14028 49.1010536192 1
208 14076 62.211293671 1
209 14124 65.5205710702 1
210 14180 67.8305422082 1
211 14240 75.5945976868 1
212 14284 52.683080368 1
213 14350 85.435896715 1
214 14417 87.0515015383 1
215 14471 69.5335585918 1
216 14516 54.4484693536 1
217 14586 91.0012090594 1
218 14636 63.009258471 1
219 14675 42.9391587437 1
220 14730 71.7020834829 1
221 14785 71.0176086867 1
222 14840 74.1959856559 1
223 14888 57.0229342685 1
224 14975 115.683277501 1
225 15039 83.1294401493 1
226 15098 75.9871308172 1
227 15149 62.2980184577 1
228 15192 53.1640781557 1
229 15231 48.7561054102 1
230 15269 46.7742185915 1
231 15311 51.124945917 1
232 15353 46.0044873277 1
233 15394 47.9849527323 1
234 15456 78.4432032135 1
235 15496 46.4121841175 1
236 15541 56.8425871895 1
237 15596 69.8364382823 1
238 15687 118.140273538 1
239 15725 43.8162253197 1
240 15770 53.8289618328 1
241 15843 96.2184098511 1
242 15885 50.2308649894 1
243 16010 167.270669608 1
244 16077 89.6850876863 1
245 16119 48.2344331873 1
246 16191 99.6296557484 1
247 16279 122.723644299 1
248 16349 88.1538416049 1
249 16398 59.2442974561 1
250 16447 60.8409726238 1
251 16516 94.8134075319 1
252 16560 53.0767014187 1
253 16626 81.5245176157 1
254 16681 70.1421874646 1
255 16734 70.7176654183 1
256 16821 123.384397025 1
257 16903 123.698508198 1
258 16992 117.788401232 1
259 17044 63.8954330481 1
260 17109 83.4163085423 1
261 17162 65.3165289857 1
262 17207 54.100145658 1
263 17249 50.4157905964 1
264 17351 137.769373476 1
265 17428 102.129606608 1
266 17503 113.112719305 1
267 17567 82.8706625708 1
268 17618 64.3040228123 1
269 17674 74.1807450486 1
270 17716 49.0157201046 1
271 17762 54.1129904673 1
272 17803 48.2165946175 1
273 17856 69.1527621211 1
274 17929 93.1313543049 1
275 17976 58.3538050045 1
276 18070 124.940418359 1
277 18119 62.7448348905 1
278 18162 53.428637084 1
279 18264 140.785482869 1
280 18328 81.4415238409 1
281 18391 79.4128046065 1
282 18433 48.8252034817 1
283 18477 53.5838847179 1
284 18522 54.8585529789 1
285 18562 47.2074229395 1
286 18656 120.830106213 1
287 18732 98.4464844229 1
288 18784 65.7448652548 1
289 18832 59.2956738219 1
290 18873 45.7672799141 1
291 18941 86.157202856 1
292 18999 74.9600322053 1
293 19076 104.624854128 1
294 19179 153.824710169 1
295 19230 65.7836540906 1
296 19279 63.9092402989 1
297 19319 45.2384773408 1
298 19360 48.7395947721 1
299 19416 73.0365667522 1
300 19521 141.88049804 1
301 19568 61.1234864938 1
302 19637 91.5493482653 1
303 19679 49.0702510334 1
304 19724 54.392203214 1
305 19764 50.3045586735 1
306 19844 105.922172369 1
307 19889 55.074162088 1
308 19978 118.90674237 1
309 20001 24.8290510824 1
310 20053 66.1392250239 1
311 20096 51.9426424105 1
312 20170 101.348064484 1
313 20233 82.1530552891 1
314 20287 70.7137392251 1
315 20381 131.669165359 1
316 20442 81.843837437 1
317 20506 80.3377954808 1
318 20554 59.3446963218 1
319 20592 45.4761214977 1
320 20644 69.7384852967 1
321 20705 75.4437760941 1
322 20748 53.8195725297 1
323 20831 114.957725318 1
324 20906 100.494452649 1
325 20952 55.2893680518 1
326 21036 109.726824988 1
327 21086 63.0366098803 1
328 21135 60.7946411512 1
329 21181 54.0626917425 1
330 21223 51.250247555 1
331 21323 131.361315751 1
332 21380 73.757720906 1
333 21422 50.9327424259 1
334 21482 78.4691824826 1
335 21529 54.6748802946 1
336 21638 149.436240988 1
337 21712 101.196184801 1
338 21756 59.5539587845 1
339 21798 49.3040008069 1
340 21892 143.585851553 1
341 21961 91.3609354629 1
342 22017 71.0593793006 1
343 22098 115.454875353 1
344 22148 61.4834154909 1
345 22273 176.428539722 1
346 22312 45.7747781678 1
347 22387 98.7027591069 1
348 22563 283.258742424 1
349 22644 110.183355973 1
350 22703 76.4993335553 1
351 22764 80.6464633607 1
352 22820 71.1679701044 1
353 22879 79.4273495204 1
354 22939 73.792177561 1
355 23009 92.2357257954 1
356 23047 45.7603539722 1
357 23092 52.4619689588 1
358 23132 44.9612331508 1
359 23173 49.0618759331 1
360 23256 105.263776543 1
361 23300 54.8618919132 1
362 23342 50.9412346768 1
363 23386 54.6294426154 1
364 23462 101.001199057 1
365 23527 83.7747218699 1
366 23641 155.189718641 1
367 23685 52.994326246 1
368 23769 106.570473036 1
369 23850 108.230230379 1
370 23913 79.5103775973 1
371 23968 67.7327073533 1
372 24067 133.505666474 1
373 24160 132.986435406 1
