Episode_num Num_steps Reward Lap_count
117 9483 39 1
118 9530 36 1
119 9605 64 1
120 9670 54 1
121 9823 142 1
122 9928 94 1
123 9981 42 1
124 10001 9 1
125 10063 51 1
126 10113 39 1
127 10187 63 1
128 10246 48 1
129 10299 42 1
130 10376 66 1
131 10451 64 1
132 10555 93 1
133 10737 171 1
134 10826 78 1
135 10895 58 1
136 10961 55 1
137 11015 43 1
138 11153 127 1
139 11203 39 1
140 11341 127 1
141 11404 52 1
142 11529 114 1
143 11575 35 1
144 11663 77 1
145 11720 46 1
146 11897 166 1
147 11971 63 1
148 12086 104 1
149 12159 62 1
150 12334 164 1
151 12466 121 1
152 12522 45 1
153 12687 154 1
154 12742 44 1
155 12811 58 1
156 12859 37 1
157 13025 155 1
158 13066 30 1
159 13145 68 1
160 13202 46 1
161 13282 69 1
162 13340 47 1
163 13379 28 1
164 13453 63 1
165 13549 85 1
166 13605 45 1
167 13735 119 1
168 13902 156 1
169 13962 49 1
170 14058 85 1
171 14105 36 1
172 14183 67 1
173 14292 98 1
174 14353 50 1
175 14461 97 1
176 14574 102 1
177 14692 107 1
178 14738 35 1
179 14796 47 1
180 14887 80 1
181 14934 36 1
182 14982 37 1
183 15031 38 1
184 15074 32 1
185 15204 119 1
186 15261 46 1
187 15324 52 1
188 15383 48 1
189 15423 29 1
190 15496 62 1
191 15692 185 1
192 15798 95 1
193 15925 116 1
194 15975 39 1
195 16070 84 1
196 16264 183 1
197 16342 67 1
198 16398 45 1
199 16452 43 1
200 16532 69 1
201 16603 60 1
202 16644 30 1
203 16842 187 1
204 16972 119 1
205 17023 40 1
206 17094 60 1
207 17179 74 1
208 17233 43 1
209 17439 195 1
210 17516 66 1
211 17567 40 1
212 17687 109 1
213 17734 36 1
214 17793 48 1
215 17837 33 1
216 17907 59 1
217 18035 117 1
218 18081 35 1
219 18121 29 1
220 18221 89 1
221 18287 55 1
222 18493 195 1
223 18553 49 1
224 18632 68 1
225 18689 46 1
226 18751 51 1
227 18898 136 1
228 18944 35 1
229 19012 57 1
230 19058 35 1
231 19108 39 1
232 19180 61 1
233 19227 36 1
234 19273 35 1
235 19327 43 1
236 19496 158 1
237 19573 66 1
238 19714 130 1
239 19773 48 1
240 19948 164 1
241 20001 42 1
242 20164 152 1
243 20277 102 1
244 20333 45 1
245 20424 80 1
246 20507 72 1
247 20550 32 1
248 20613 52 1
249 20749 125 1
250 20800 40 1
251 20889 78 1
252 20938 38 1
253 21048 99 1
254 21114 55 1
255 21281 156 1
256 21373 81 1
257 21552 168 1
258 21725 162 1
259 21801 65 1
260 21896 84 1
261 22002 95 1
262 22111 98 1
263 22383 261 1
264 22494 100 1
265 22602 97 1
266 22666 53 1
267 22777 100 1
268 22923 135 1
269 23196 262 1
270 23343 136 1
271 23442 88 1
272 23795 342 1
273 23944 138 1
274 24280 325 1
275 24430 139 1
276 24626 185 1
277 24804 167 1
278 25157 342 1
279 25261 93 1
280 25609 337 1
281 25717 97 1
282 26062 334 1
283 26400 327 1
284 26586 175 1
285 26756 159 1
286 26936 169 1
287 27106 159 1
288 27374 257 1
289 27731 346 1
290 27905 163 1
291 28244 328 1
292 28581 326 1
293 28927 335 1
294 29104 166 1
295 29459 344 1
296 29636 166 1
297 29987 340 1
298 30001 3 1
299 30346 334 1
300 30516 159 1
301 30687 160 1
302 31650 952 2
303 31826 165 1
304 32171 334 1
305 32522 340 1
306 32867 334 1
307 32963 85 1
308 33141 167 1
309 33492 340 1
310 34464 961 2
311 34818 343 1
312 35778 949 2
313 36204 415 1
314 36294 79 1
315 36721 416 1
316 37676 944 2
317 38647 960 2
318 38820 162 1
319 39165 334 1
320 39901 725 1
321 40001 89 1
322 40067 55 1
323 40404 326 1
324 40747 332 1
325 40808 50 1
326 41758 939 2
327 41804 35 1
328 42774 959 2
329 43730 945 2
330 44087 346 1
331 44436 338 1
332 44784 337 1
333 45133 338 1
334 45477 333 1
335 45839 351 1
336 46254 404 1
337 47199 934 2
338 47554 344 1
339 48521 956 2
340 48867 335 1
341 49829 951 2
342 50001 161 2
343 50340 328 1
344 50933 582 1
345 50989 45 1
346 51407 407 1
347 52376 958 2
348 52720 333 1
349 53317 586 1
350 54288 960 2
351 55161 862 1
352 55903 731 1
353 56508 594 1
354 57472 953 2
355 58435 952 2
356 58800 354 1
357 59777 966 2
358 60001 213 2
359 60359 347 1
360 61346 976 2
361 61777 420 1
362 62745 957 2
363 63705 949 2
364 64685 969 2
365 65655 959 2
366 66625 959 2
367 66976 340 1
368 67966 979 2
369 68931 954 2
370 69354 412 1
371 70001 636 2
372 70979 967 2
373 71950 960 2
374 72929 968 2
375 73268 328 1
376 73754 475 1
377 74728 963 2
378 75165 426 1
379 75904 728 1
380 75966 51 1
381 76952 975 2
382 77920 957 2
383 78902 971 2
384 79889 976 2
385 80001 101 1
386 80061 49 1
387 80507 435 1
388 80950 432 1
389 81508 547 1
390 82165 646 1
391 82659 483 1
392 83012 342 1
393 83440 417 1
394 84411 960 2
395 84908 486 1
396 84967 48 1
397 85947 969 2
398 86709 751 1
399 87676 956 2
400 88649 962 2
401 89138 478 1
402 90001 852 1
403 90980 968 2
404 91730 739 1
405 92165 424 1
406 92592 416 1
407 93570 967 2
408 94320 739 1
409 94750 419 1
410 94860 99 1
411 95824 953 2
412 96306 471 1
413 97281 964 2
414 98251 959 2
415 98312 50 1
416 98743 420 1
417 99709 955 2
418 100001 281 2
419 100740 728 1
420 101710 959 2
421 102456 735 1
422 102951 484 1
423 103380 418 1
424 104352 961 2
425 105329 966 2
426 105814 474 1
427 106793 968 2
428 107773 969 2
429 108205 421 1
430 109171 955 2
431 109561 379 1
432 110001 429 1
433 110968 956 2
434 111528 549 1
435 112495 956 2
436 113464 958 2
437 114435 960 2
438 115414 968 2
439 116394 969 2
440 116828 423 1
441 117796 957 2
442 118755 948 2
443 119733 967 2
444 120001 257 2
445 120428 416 1
446 120803 364 1
447 121769 955 2
448 122196 416 1
449 123172 965 2
450 123661 478 1
451 124640 968 2
452 125137 486 1
453 126104 956 2
454 127077 962 2
455 127148 60 1
456 127756 597 1
457 127805 38 1
458 128785 969 2
459 129212 416 1
460 129636 413 1
461 130001 354 2
462 130972 960 2
463 131469 486 1
464 132447 967 2
465 132881 423 1
466 133500 608 1
467 133931 420 1
468 134911 969 2
469 135888 966 2
470 136870 971 2
471 136946 65 1
472 137578 621 1
473 138562 973 2
474 139546 973 2
475 140001 444 2
476 140978 966 2
477 141948 959 2
478 142929 970 2
479 143909 969 2
480 144893 973 2
481 145861 957 2
482 146847 975 2
483 147834 976 2
484 148800 955 2
485 149774 963 2
486 150001 216 1
487 150988 976 2
488 151969 970 2
489 152950 970 2
490 153915 954 2
491 154890 964 2
492 155868 967 2
493 156840 961 2
494 157821 970 2
495 158449 617 1
496 159432 972 2
497 160001 558 1
498 160979 967 2
499 161350 360 1
500 162329 968 2
501 163313 973 2
502 164057 733 1
503 165036 968 2
504 166014 967 2
505 166980 955 2
506 167962 971 2
507 168943 970 2
508 169905 951 1
509 170001 85 2
510 170568 556 1
511 171100 521 1
512 172073 962 2
513 173038 954 2
514 174017 968 2
515 174768 740 1
516 175729 950 1
517 176287 547 1
518 177263 965 2
519 178235 961 2
520 178807 561 1
521 179789 971 2
522 180001 201 1
523 180976 964 2
524 181955 968 2
525 182926 960 2
526 183886 949 1
527 184857 960 2
528 185846 978 2
529 186830 973 2
530 187798 957 1
531 188415 606 1
532 188849 423 1
533 189234 374 1
534 190001 756 1
535 190978 966 2
536 191947 958 2
537 192002 44 1
538 192212 199 1
539 193198 975 1
540 194181 972 2
541 195148 956 2
542 195634 475 1
543 196619 974 2
544 197594 964 2
545 198214 609 1
546 199184 959 2
547 200001 806 2
548 200980 968 2
549 201962 971 2
550 202952 979 2
551 203933 970 1
552 203989 45 1
553 204656 656 1
554 205639 972 2
555 206617 967 2
556 207600 972 2
557 208575 964 2
558 209539 953 1
559 210001 451 2
560 210982 970 2
561 211960 967 2
562 212934 963 2
563 213928 983 2
564 214906 967 2
565 215874 957 2
566 216862 977 2
567 217839 966 2
568 218819 969 2
569 219783 953 2
570 220001 207 2
571 220988 976 2
572 221967 968 2
573 222943 965 1
574 223369 415 1
575 224341 961 2
576 224860 508 1
577 225287 416 1
578 226252 954 2
579 227223 960 2
580 228195 961 2
581 229165 959 2
582 230001 825 2
583 230050 38 1
584 231017 956 2
585 231986 958 2
586 232951 954 1
587 233919 957 2
588 234893 963 2
589 235881 977 2
590 236840 948 2
591 237810 959 2
592 238534 713 1
593 239516 971 2
594 240001 474 2
595 240983 971 2
596 241974 980 2
597 242943 958 2
598 243906 952 1
599 244883 966 2
600 245852 958 2
601 246834 971 2
602 247796 951 2
603 248755 948 2
604 249720 954 1
605 250001 270 2
606 250973 961 2
607 251472 488 1
608 252456 973 2
609 253426 959 2
610 254406 969 2
611 255394 977 2
612 256363 958 2
613 257349 975 2
614 258329 969 2
615 259315 975 2
616 260001 675 1
617 260978 966 2
618 261944 955 2
619 262923 968 2
620 263416 482 1
621 264397 970 2
622 265380 972 2
623 266356 965 2
624 267334 967 2
625 268314 969 2
626 269290 965 2
627 270001 700 2
628 270975 963 2
629 271955 969 2
630 272922 956 2
631 273898 965 2
632 274399 490 1
633 275379 969 2
634 276355 965 1
635 277334 968 2
636 278232 887 1
637 278656 413 1
638 279635 968 2
639 280001 355 1
640 280433 421 1
641 281406 962 2
642 282384 967 2
643 283357 962 2
644 284322 954 2
645 285299 966 2
646 286261 951 2
647 287232 960 2
648 288199 956 2
649 289181 971 2
650 289933 741 1
651 290001 57 1
652 290978 966 2
653 291960 971 2
654 292942 971 2
655 293896 943 2
656 294858 951 2
657 295835 966 2
658 296789 943 2
659 297773 973 2
660 298741 957 2
661 299703 951 2
662 300001 287 2
663 300982 970 2
664 301459 466 1
665 302433 963 2
666 303406 962 2
667 304377 960 2
668 305335 947 1
669 306312 966 2
670 307277 954 2
671 308258 970 2
672 309240 971 2
673 310001 750 2
674 310968 956 2
675 311919 940 1
676 312900 970 2
677 313879 968 2
678 313925 35 1
679 314902 966 2
680 314941 28 1
681 315916 964 2
682 316896 969 2
683 317870 963 2
684 318837 956 2
685 319824 976 2
686 320001 166 2
687 320988 976 2
688 321960 961 2
689 322311 340 1
690 323286 964 2
691 323916 619 1
692 324885 958 1
693 325854 958 2
694 326833 968 2
695 327811 967 2
696 328782 960 2
697 329759 966 2
698 330001 231 2
699 330972 960 2
700 331943 960 2
701 332925 971 2
702 333903 967 2
703 334288 374 1
704 335280 981 2
705 336246 955 2
706 337210 953 2
707 338197 976 2
708 339173 965 2
709 340001 817 2
710 340968 956 2
711 341942 963 2
712 342916 963 2
713 343876 949 2
714 344851 964 2
715 345827 965 2
716 346791 953 2
717 347760 958 2
718 348735 964 2
719 348788 42 1
720 349776 977 2
721 350001 214 2
722 350973 961 2
723 351946 962 2
724 352919 962 2
725 353902 972 2
726 354874 961 2
727 355856 971 2
728 356832 965 2
729 357808 965 2
730 358777 958 2
731 359755 967 2
732 360001 235 1
733 360986 974 2
734 361973 976 2
735 362941 957 2
736 363440 488 1
737 364407 956 2
738 365379 961 2
739 366354 964 2
740 367321 956 2
741 367821 489 1
742 367887 55 1
743 368861 963 2
744 369839 967 2
745 370001 151 2
746 370976 964 2
747 371524 537 1
748 372496 961 2
749 373464 957 2
750 374432 957 2
751 375389 946 2
752 376363 963 2
753 377338 964 2
754 378313 964 2
755 379292 968 2
756 380001 698 2
757 380983 971 2
758 381956 962 2
759 382926 959 2
760 383903 966 2
761 384875 961 2
762 385853 967 2
763 386831 967 2
764 387818 976 2
765 388776 947 2
766 389757 970 2
767 390001 233 1
768 390986 974 2
769 391975 978 2
770 392940 954 2
771 393916 965 2
772 394339 412 1
773 395333 983 2
774 396322 978 2
775 397307 974 2
776 398274 956 2
777 399232 947 2
778 400001 758 2
779 400985 973 2
780 401108 112 1
781 402066 947 2
782 402144 67 1
783 403122 967 2
784 404113 980 2
785 405092 968 2
786 405266 163 1
787 406241 964 2
788 406672 420 1
789 407652 969 2
790 408619 956 2
791 409606 976 2
792 410001 384 2
793 410984 972 2
794 411966 971 2
795 412138 161 1
796 413110 961 2
797 414097 976 2
798 415076 968 2
799 416057 970 2
800 417046 978 2
801 418009 952 2
802 418984 964 2
803 419952 957 2
804 420001 38 1
805 420976 964 2
806 421954 967 2
807 422948 983 2
808 423944 985 2
809 424915 960 2
810 425902 976 2
811 425958 45 1
812 426939 970 2
813 427918 968 2
814 428900 971 2
815 429883 972 2
816 430001 107 2
817 430988 976 2
818 431970 971 2
819 432339 358 1
820 433328 978 2
821 434313 974 2
822 434357 33 1
823 435335 967 2
824 436330 984 2
825 437303 962 2
826 437745 431 1
827 438719 963 2
828 439688 958 2
829 440001 302 2
830 440979 967 2
831 441954 964 2
832 442936 971 2
833 443924 977 2
834 444904 969 2
835 445884 969 2
836 446859 964 2
837 447835 965 2
838 448812 966 2
839 449445 622 1
840 450001 545 2
841 450975 963 2
842 451944 958 2
843 452933 978 2
844 453587 643 1
845 454574 976 2
846 455561 976 2
847 456536 964 2
848 457528 981 2
849 458500 961 1
850 459481 970 2
851 460001 509 2
852 460981 969 1
853 461974 982 2
854 462948 963 2
855 463923 964 2
856 464908 974 2
857 465894 975 2
858 466519 614 1
859 467497 967 2
860 468110 602 1
861 469090 969 2
862 470001 900 2
863 470436 424 1
864 471396 949 2
865 472369 962 2
866 473332 952 2
867 474299 956 2
868 475258 948 2
869 476248 979 2
870 477231 972 2
871 478228 986 2
872 479210 971 2
873 479848 627 1
874 479905 46 1
875 480001 85 1
876 480992 980 2
877 481166 163 1
878 482153 976 2
879 483119 955 2
880 484104 974 2
881 484533 418 1
882 485510 966 2
883 485952 431 1
884 486941 978 2
885 487610 658 1
886 488585 964 2
887 489571 975 2
888 490001 419 2
889 490046 34 1
890 491010 953 1
891 491995 974 2
892 492955 949 2
893 493933 967 2
894 494907 963 2
895 495883 965 2
896 496862 968 2
897 497836 963 2
898 498805 958 1
899 499783 967 2
900 500001 207 1
901 500060 48 1
902 501033 962 2
903 502010 966 2
904 502997 976 2
905 503976 968 2
906 504951 964 2
907 505918 956 2
908 506885 956 2
909 507860 964 2
910 508852 981 2
911 509835 972 2
912 510001 155 2
913 510987 975 2
914 511588 590 1
915 512584 985 2
916 513566 971 2
917 514540 963 2
918 515501 950 1
919 516474 962 2
920 516577 92 1
921 517553 965 2
922 518538 974 2
923 519527 978 2
924 520001 463 2
925 520966 954 2
926 521013 36 1
927 521998 974 2
928 522985 976 2
929 523976 980 2
930 524961 974 2
931 525917 945 2
932 526888 960 2
933 527869 970 2
934 528834 954 2
935 529811 966 2
936 530001 179 2
937 530991 979 2
938 531970 968 2
939 532947 966 2
940 533929 971 2
941 534914 974 2
942 535914 1000 1
943 536906 981 2
944 537900 983 2
945 538889 978 2
946 539376 476 1
947 540001 614 2
948 540986 974 1
949 541961 964 2
950 542932 960 2
951 543913 970 2
952 544901 977 2
953 545897 985 2
954 546875 967 2
955 547858 972 2
956 548835 966 2
957 549005 159 1
958 549981 965 2
959 550001 9 2
960 550988 976 2
961 551975 976 2
962 552962 976 2
963 553946 973 2
964 554936 979 2
965 555911 964 2
966 556891 969 2
967 557881 979 2
968 558860 968 2
969 559849 978 2
970 560001 141 2
971 560173 161 1
972 561145 961 2
973 562129 973 2
974 563107 967 2
975 564090 972 2
976 565045 944 2
